expression; size; sliced on; concrete slice; concrete size; concrete time (ns) ; sign slice; sign size; sign time ; parity slice; parity size; parity time 
(let ((ntv -29) (vfqjsc -20) (rxby (if (< -8 -25) 11 24)) (pgu -4) (btne 18)) (/ (if (= 11 rxby) (begin (set! btne (begin (set! pgu -26) (/ (+ 7 vfqjsc) vfqjsc))) (set! vfqjsc (+ (* (- -27 (* 10 (+ ntv pgu))) (* -2 btne)) -10)) (set! vfqjsc btne) (- 18 vfqjsc)) (let ((j 18)) (+ (* 2 27) (+ vfqjsc (+ -7 pgu))))) (if #f (if #f 6 (begin rxby (set! ntv pgu) -15)) (begin -25 (set! pgu btne) -7))));87;12;(let ((ntv -29) (vfqjsc -20) (rxby (if (< -8 -25) 11 24)) (pgu -4) (btne 18)) (/ (if (= 11 rxby) (begin (set! btne (begin (/ (+ 7 vfqjsc) vfqjsc))) (- 18 vfqjsc)) (let () (+ (* 2 27) (+ vfqjsc (+ -7 pgu))))) (if #f (if #f 6 (begin (set! ntv pgu) -15)) (begin -7))));58;200;(let ((ntv -29) (vfqjsc -20) (rxby (if (< -8 -25) 11 24)) (pgu -4) (btne 18)) (/ (if (= 11 rxby) (begin (set! btne (begin (/ (+ 7 vfqjsc) vfqjsc))) (- 18 vfqjsc)) (let () (+ (* 2 27) (+ vfqjsc (+ -7 pgu))))) (if #f (if #f 6 (begin (set! ntv pgu) -15)) (begin -7))));58;400;(let ((ntv -29) (vfqjsc -20) (rxby (if (< -8 -25) 11 24)) (pgu -4) (btne 18)) (/ (if (= 11 rxby) (begin (set! btne (begin (/ (+ 7 vfqjsc) vfqjsc))) (- 18 vfqjsc)) (let () (+ (* 2 27) (+ vfqjsc (+ -7 pgu))))) (if #f (if #f 6 (begin (set! ntv pgu) -15)) (begin -7))));58;100
(let* ((klgt (- (if #t -29 (begin -4 16)) -20)) (azfpb (if (= -5 -26) 18 -28)) (ur (if #f 26 -23)) (saca 25) (hphao 24) (orbf -28)) (begin (begin (set! azfpb (let* () -11)) (if #t 10 (- (/ 7 (+ orbf hphao)) saca)) (set! ur (* -6 orbf)) (* -1 (- -15 (+ saca 3)))) (set! saca (if #f (+ 14 klgt) (- (- (- -30 -8) -21) (/ (- azfpb (+ klgt (+ azfpb 0))) -15)))) (set! orbf (+ (if #t klgt 21) (if #f -9 3))) (set! saca 25) (set! ur -7) 0));102;24;(let* ((klgt (- (if #t -29 (begin 16)) -20)) (azfpb (dummy 2))) (begin (begin (set! azfpb (let* () -11)))));17;300;(let* ((klgt (- (if #t -29 (begin 16)) -20)) (azfpb (dummy 3))) (begin (begin (set! azfpb (let* () -11)))));17;100;(let* ((klgt (- (if #t -29 (begin 16)) -20)) (azfpb (dummy 2))) (begin (begin (set! azfpb (let* () -11)))));17;200
(letrec* ((aoioo 20) (djt (+ 4 -19)) (abk 2) (se 21)) (begin (set! se (if #f (/ (begin (set! abk 24) 0) (begin (* -20 (- 13 djt)) abk)) (if (< (* (* djt se) -16) abk) (/ (- -24 (/ -19 (+ 20 (- (/ 29 (/ 28 24)) abk)))) -29) (let* () -3)))) -9 (set! aoioo (begin (set! aoioo 19) (- abk (* aoioo -26)))) (set! abk -7) (set! djt aoioo) (+ -8 (+ -27 (+ se 14)))));88;-15;(letrec* ((aoioo 20) (djt (dummy 1)) (abk 2) (se 21)) (begin (set! se (if #f (/ (begin 0) (begin abk)) (if (< (* (* djt se) -16) abk) (/ (- -24 (/ -19 (+ 20 (- (/ 29 (/ 28 24)) abk)))) -29) (let* () -3)))) (set! aoioo (begin (set! aoioo 19) (- abk (* aoioo -26)))) (set! djt aoioo)));65;400;(letrec* ((aoioo 20) (djt (dummy 3)) (abk 2) (se 21)) (begin (set! se (if #f (/ (begin 0) (begin abk)) (if (< (* (* djt se) -16) abk) (/ (- -24 (/ -19 (+ 20 (- (/ 29 (/ 28 24)) abk)))) -29) (let* () -3)))) (set! aoioo (begin (set! aoioo 19) (- abk (* aoioo -26)))) (set! djt aoioo)));65;200;(letrec* ((aoioo 20) (djt (dummy 1)) (abk 2) (se 21)) (begin (set! se (if #f (/ (begin (set! abk 24) 0) (begin abk)) (if (< (* (* djt se) -16) abk) (/ (- -24 (/ -19 (+ 20 (- (/ 29 (/ 28 24)) abk)))) -29) (let* () -3)))) (set! aoioo (begin (set! aoioo 19) (- abk (* aoioo -26)))) (set! djt aoioo)));67;200
(let* ((ohvsjq (begin -15 -30 11)) (kehsun (+ (begin -12 15) (begin 22 -6 2))) (qwn -9) (wlq (- -26 29)) (pebu 9) (skqkfj 24)) (- (begin (- (if (= 24 ohvsjq) (+ -13 skqkfj) -8) (* kehsun -13)) (set! kehsun (begin (* pebu qwn) kehsun)) (* (+ -2 skqkfj) -5) (set! ohvsjq (+ ohvsjq kehsun)) (+ 16 7)) (- (begin (set! kehsun (if #f qwn qwn)) (set! qwn wlq) wlq) (+ (begin (set! ohvsjq 24) (set! pebu (+ pebu wlq)) (- -7 -1)) (* (+ 19 20) (+ -6 wlq))))));98;14;(let* ((ohvsjq (begin 11)) (kehsun (dummy 1)) (qwn -9) (wlq (- -26 29)) (pebu 9)) (- (begin (set! kehsun (begin kehsun)) (set! ohvsjq (+ ohvsjq kehsun)) (+ 16 7)) (- (begin (set! qwn wlq) wlq) (+ (begin (set! pebu (+ pebu wlq)) (- -7 -1)) (* (+ 19 20) (+ -6 wlq))))));55;100;(let* ((ohvsjq (begin 11)) (kehsun (dummy 2)) (qwn -9) (wlq (- -26 29)) (pebu 9)) (- (begin (set! kehsun (begin kehsun)) (set! ohvsjq (+ ohvsjq kehsun)) (+ 16 7)) (- (begin (set! qwn wlq) wlq) (+ (begin (set! pebu (+ pebu wlq)) (- -7 -1)) (* (+ 19 20) (+ -6 wlq))))));55;200;(let* ((ohvsjq (begin 11)) (kehsun (dummy 1)) (qwn -9) (wlq (dummy 1)) (pebu 9)) (- (begin (set! ohvsjq (+ ohvsjq kehsun)) (+ 16 7)) (- (begin (set! qwn wlq) wlq) (+ (begin (set! pebu (+ pebu wlq)) (- -7 -1)) (* (+ 19 20) (+ -6 wlq))))));51;200
(letrec* ((qgrixn 26) (jofie 29) (mtwj (- (* -2 -30) -8)) (gcls (- -14 -11)) (fz -1)) (begin (set! qgrixn (begin (set! jofie (/ -4 -14)) (set! fz jofie) (/ (/ mtwj gcls) gcls))) (+ (if (= fz -29) (- (/ (* jofie 15) -21) (+ -14 -1)) (if #t 16 gcls)) (if (< -25 jofie) -6 -12)) (set! mtwj (- 14 (* 21 gcls))) (set! mtwj fz) (set! mtwj 29) mtwj));76;16;(letrec* ((qgrixn 26) (jofie 29) (mtwj (dummy 2)) (gcls (dummy 1)) (fz -1)) (begin (set! qgrixn (begin (set! jofie (/ -4 -14)) (set! fz jofie) (/ (/ mtwj gcls) gcls)))));27;200;(letrec* ((qgrixn 26) (jofie 29) (mtwj (dummy 2)) (gcls (dummy 3)) (fz -1)) (begin (set! qgrixn (begin (set! jofie (/ -4 -14)) (set! fz jofie) (/ (/ mtwj gcls) gcls)))));27;300;(letrec* ((qgrixn 26) (jofie 29) (mtwj (dummy 2)) (gcls (dummy 1)) (fz -1)) (begin (set! qgrixn (begin (set! jofie (/ -4 -14)) (set! fz jofie) (/ (/ mtwj gcls) gcls)))));27;200
(let* ((uyrh -1) (plko -5) (z -23) (va (* 19 17)) (a 13)) (/ (begin (if #f (begin (set! uyrh (+ -9 14)) (/ (/ 25 (- (- -22 30) 22)) 19)) (let* () plko)) (if (= -12 -3) (+ (* va (- (* a (+ 13 plko)) uyrh)) plko) (/ 4 plko)) (set! a z) (set! plko -29) (- -19 a)) (begin (set! plko (/ va (- (/ (- -24 (/ uyrh va)) 30) -9))) (set! plko a) (set! z (- a plko)) (set! a a) -8)));96;-15;(let* ((uyrh -1) (plko -5) (a 13)) (/ (begin (if #f (begin (set! uyrh (+ -9 14))) '()) (- -19 a)) (begin (set! plko a) (set! a a) -8)));26;400;(let* ((uyrh -1) (plko -5) (a 13)) (/ (begin (if #f (begin (set! uyrh (+ -9 14))) '()) (- -19 a)) (begin (set! plko a) (set! a a) -8)));26;300;(let* ((uyrh -1) (plko -5) (a 13)) (/ (begin (if #f (begin (set! uyrh (+ -9 14))) '()) (- -19 a)) (begin (set! plko a) -8)));24;100
(let* ((yt -6) (lwm (begin -29 30)) (bsi (if #f -2 -2)) (cnc 1)) (begin (set! yt (begin (set! cnc (- 10 cnc)) (set! yt (/ -18 (+ (- yt 17) 4))) (set! bsi (+ -5 9)) -13)) (set! cnc (- (begin (set! lwm -24) -16) (if #f (if #f (/ -28 (+ 28 -27)) 24) -25))) (begin (set! cnc lwm) -2) (set! cnc 28) -4 bsi));63;13;(let* ((yt -6) (lwm (begin 30)) (cnc 1)) (begin (set! yt (begin (set! yt (/ -18 (+ (- yt 17) 4))) -13)) (set! cnc (- (begin (set! lwm -24) -16) (if #f (if #f (/ -28 (+ 28 -27)) 24) -25)))));40;200;(let* ((yt -6) (lwm (begin 30)) (cnc 1)) (begin (set! yt (begin (set! cnc (- 10 cnc)) (set! yt (/ -18 (+ (- yt 17) 4))) -13)) (set! cnc (- (begin (set! lwm -24) -16) (if #f (if #f (/ -28 (+ 28 -27)) 24) -25)))));45;300;(let* ((yt -6) (lwm (begin 30)) (cnc 1)) (begin (set! yt (begin (set! yt (/ -18 (+ (- yt 17) 4))) -13)) (set! cnc (- (begin (set! lwm -24) -16) (if #f (if #f (/ -28 (+ 28 -27)) 24) -25)))));40;200
(letrec* ((bpzq -3) (ddeo -5) (vgavfi (/ (begin -19 -24) (let* () 5))) (d (+ 2 12)) (g 29) (e 17)) (* (begin (letrec* ((sdygjr 10)) (* (* 13 13) (/ 22 -9))) (set! vgavfi (* g e)) (set! vgavfi (if #f (- 25 (* 4 g)) vgavfi)) (set! bpzq bpzq) -11) (if (< e -17) (/ (if #t (* (- (* g bpzq) vgavfi) (/ 16 bpzq)) (if (< 1 (- d -1)) (if #t (* e (* e (- 26 (- 13 (+ (- (- 25 3) 30) 28))))) 2) (- -17 (+ 23 -8)))) (begin 13 (set! d (/ 8 8)) -16)) (if (= -22 -2) 18 (begin (set! ddeo (- -29 -17)) (set! e (+ (/ (- 9 -13) 28) -9)) vgavfi)))));144;-27;(letrec* ((bpzq -3) (ddeo -5) (vgavfi (/ (begin -24) (let* () 5))) (d (+ 2 12)) (g 29) (e 17)) (* (begin (set! vgavfi (* g e)) (set! vgavfi (if #f (- 25 (* 4 g)) vgavfi)) (set! bpzq bpzq) -11) (if (< e -17) (/ (if #t (* (- (* g bpzq) vgavfi) (/ 16 bpzq)) (if (< 1 (- d -1)) (if #t (* e (* e (- 26 (- 13 (+ (- (- 25 3) 30) 28))))) 2) (- -17 (+ 23 -8)))) (begin -16)) (if (= -22 -2) 18 (begin (set! ddeo (- -29 -17)) vgavfi)))));114;100;(letrec* ((bpzq -3) (ddeo -5) (vgavfi (/ (begin -24) (let* () 5))) (d (+ 2 12)) (g 29) (e 17)) (* (begin (set! vgavfi (* g e)) (set! vgavfi (if #f (- 25 (* 4 g)) vgavfi)) (set! bpzq bpzq) -11) (if (< e -17) (/ (if #t (* (- (* g bpzq) vgavfi) (/ 16 bpzq)) (if (< 1 (- d -1)) (if #t (* e (* e (- 26 (- 13 (+ (- (- 25 3) 30) 28))))) 2) (- -17 (+ 23 -8)))) (begin -16)) (if (= -22 -2) 18 (begin (set! ddeo (- -29 -17)) vgavfi)))));114;200;(letrec* ((bpzq -3) (ddeo -5) (vgavfi (/ (begin -24) (let* () 5))) (d (+ 2 12)) (g 29) (e 17)) (* (begin -11) (if (< e -17) (/ (if #t (* (- (* g bpzq) vgavfi) (/ 16 bpzq)) (if (< 1 (- d -1)) (if #t (* e (* e (- 26 (- 13 (+ (- (- 25 3) 30) 28))))) 2) (- -17 (+ 23 -8)))) (begin -16)) (if (= -22 -2) 18 (begin (set! ddeo (- -29 -17)) vgavfi)))));96;100
(letrec* ((drzrqi -12) (cbxys (begin (if #t -9 10) -5 9)) (zfuqh (* (begin 7 -27) (* -16 17))) (p (if #t 8 13)) (dzznuv 14) (ml 11)) (begin (/ (begin (set! dzznuv drzrqi) 13 zfuqh) ml) (set! cbxys (begin (set! zfuqh zfuqh) (set! ml (* drzrqi -4)) -6)) (set! p (/ -10 (* ml (/ (* -20 -20) (+ 29 -27))))) (set! cbxys (* 11 cbxys)) (set! drzrqi (- p 18)) (- 28 12)));74;3;(letrec* ((drzrqi -12) (cbxys (dummy 1)) (zfuqh (dummy 2)) (p (dummy 2)) (ml 11)) (begin (set! cbxys (begin (set! zfuqh zfuqh) (set! ml (* drzrqi -4)) -6)) (set! p (/ -10 (* ml (/ (* -20 -20) (+ 29 -27))))) (set! cbxys (* 11 cbxys))));45;200;(letrec* ((drzrqi -12) (cbxys (dummy 2)) (zfuqh (dummy 2)) (p (dummy 2)) (ml 11)) (begin (set! cbxys (begin (set! zfuqh zfuqh) (set! ml (* drzrqi -4)) -6)) (set! p (/ -10 (* ml (/ (* -20 -20) (+ 29 -27))))) (set! cbxys (* 11 cbxys))));45;200;(letrec* ((drzrqi -12) (cbxys (dummy 1)) (p (dummy 2)) (ml 11)) (begin (set! cbxys (begin (set! ml (* drzrqi -4)) -6)) (set! p (/ -10 (* ml (/ (* -20 -20) (+ 29 -27))))) (set! cbxys (* 11 cbxys))));40;100
(let* ((rji (if #f 8 -15)) (lwby -3) (kly 18) (hfme 29)) (begin (set! lwby (- -29 (begin (set! rji (+ 24 (/ -4 -19))) (* (/ (* rji (/ kly lwby)) kly) 10)))) (set! kly (begin (set! kly 14) (- -3 11))) (set! kly (* hfme -15)) (set! lwby (if #f (+ -20 13) -21)) (* lwby hfme) (+ -29 (* 18 kly))));67;-29;(let* ((rji (dummy 1)) (lwby -3) (kly 18) (hfme 29)) (begin (set! lwby (- -29 (begin (set! rji (+ 24 (/ -4 -19))) (* (/ (* rji (/ kly lwby)) kly) 10))))));34;200;(let* ((rji (dummy -2)) (lwby -3) (kly 18) (hfme 29)) (begin (set! lwby (- -29 (begin (set! rji (+ 24 (/ -4 -19))) (* (/ (* rji (/ kly lwby)) kly) 10))))));34;700;(let* ((rji (dummy 1)) (lwby -3) (kly 18) (hfme 29)) (begin (set! lwby (- -29 (begin (set! rji (+ 24 (/ -4 -19))) (* (/ (* rji (/ kly lwby)) kly) 10))))));34;200
(let* ((tb 25) (pfvrum -12) (sr (begin (- -20 7) 21 24)) (ugr -18) (djt (if #f -11 2)) (qg -8)) (begin (set! pfvrum (begin (set! pfvrum (if (= tb (+ 12 -16)) (- -7 (+ (* tb 13) -24)) (if #f -20 -9))) (set! sr 24) (set! ugr ugr) -8)) (+ qg -2) (set! qg (/ djt tb)) (set! sr qg) -21 (+ 25 -23)));63;-16;(let* ((tb 25) (pfvrum -12) (sr (dummy 2)) (ugr -18) (djt (if #f -11 2)) (qg -8)) (begin (set! pfvrum (begin (set! ugr ugr) -8)) (set! qg (/ djt tb)) (set! sr qg)));25;300;(let* ((tb 25) (pfvrum -12) (sr (dummy 2)) (ugr -18) (djt (if #f -11 2)) (qg -8)) (begin (set! pfvrum (begin (set! ugr ugr) -8)) (set! qg (/ djt tb)) (set! sr qg)));25;400;(let* ((sr (dummy 2)) (qg -8)) (begin (set! sr qg)));8;200
(letrec* ((v -18) (gbdhp (let ((bi -26)) (- (* bi -2) (* -12 26)))) (yzvrcl (if #t -20 (+ -19 8))) (md -18) (cquwa -29)) (begin (set! yzvrcl (begin (begin (set! v -1) md) (set! md (/ 7 (+ -3 -19))) (- (/ -26 -12) (* yzvrcl 21)) gbdhp)) (set! cquwa cquwa) (set! cquwa md) (set! gbdhp (if #t (* (/ -24 gbdhp) gbdhp) v)) -7 16));66;19;(letrec* ((v -18) (gbdhp (let ((bi -26)) (- (* bi -2) (* -12 26)))) (yzvrcl (dummy 2)) (md -18) (cquwa -29)) (begin (set! yzvrcl (begin (set! md (/ 7 (+ -3 -19))) gbdhp)) (set! cquwa cquwa) (set! cquwa md) (set! gbdhp (if #t (* (/ -24 gbdhp) gbdhp) v))));46;200;(letrec* ((v -18) (gbdhp (let ((bi -26)) (- (* bi -2) (* -12 26)))) (md -18) (cquwa -29)) (begin (set! cquwa cquwa) (set! cquwa md) (set! gbdhp (if #t (* (/ -24 gbdhp) gbdhp) v))));32;300;(letrec* ((v -18) (gbdhp (let ((bi -26)) (- (* bi -2) (* -12 26)))) (md -18) (cquwa -29)) (begin (set! cquwa cquwa) (set! cquwa md) (set! gbdhp (if #t (* (/ -24 gbdhp) gbdhp) v))));32;100
